id,company_rank,employee_count,company,url,state,state_code,city,metro,growth_percent,revenue_usd,industry,years_on_inc5000
22890,1,227,Fuhu,fuhu,California,CA,"El Segundo","Los Angeles",158956.9106,195640000,"Consumer Products & Services",2
25747,2,191,"Quest Nutrition",quest-nutrition,California,CA,"El Segundo","Los Angeles",57347.9246,82640563,"Food & Beverage",1
25643,3,145,"Reliant Asset Management",reliant-asset-management,Virginia,VA,Arlington,"Washington DC",55460.1646,85076502,"Business Products & Services",1
26098,4,62,Superfish,superfish,California,CA,"Palo Alto","San Jose",26042.963,35293000,Software,1
26182,5,92,"Acacia Communications",acacia-communications,Massachusetts,MA,Maynard,Boston,20690.4578,77652360,Telecommunications,1
22913,6,50,"Provider Power",provider-power,Maine,ME,Auburn,"Lewiston-Auburn ME",19876.5169,137977203,Energy,2
22937,7,129,"Crescendo Bioscience",crescendo-bioscience,California,CA,"South San Francisco","San Francisco",18375.0693,27308000,Health,2
25413,8,130,"Plexus Worldwide",plexus-worldwide,Arizona,AZ,Scottsdale,Phoenix,16457.6529,159897088,Health,1
26079,9,264,Vacasa,vacasa,Oregon,OR,Portland,"Portland OR",16192.061,26263454,"Travel & Hospitality",1
25861,10,11,"Go Energies",go-energies,"North Carolina",NC,Wilmington,"Wilmington NC",16006.8013,32851754,Energy,1
25231,11,113,"Minute Key",minute-key,Colorado,CO,Boulder,"Boulder CO",14588.3448,15782039,"Consumer Products & Services",1
26450,12,135,Sainstore,sainstore,Kansas,KS,Lenexa,"Waterloo-Cedar Falls IA",14086.513,19243863,"Business Products & Services",1
22892,13,153,"The HCI Group",the-hci-group,Florida,FL,Jacksonville,"Jacksonville FL",13230.9467,34583142,Health,2
26223,14,313,"Dynamic Dental Partners Group",dynamic-dental-partners-group,Florida,FL,Palmetto,"Sarasota-Bradenton-Venice FL",12895.5867,19802935,Health,1
25021,15,159,Aseptia,aseptia,"North Carolina",NC,Raleigh,"Raleigh-Cary NC",12427.4225,13887650,"Food & Beverage",1
26535,16,34,"Asentra Health",asentra-health,Hawaii,HI,Honolulu,"Honolulu HI",12127.9133,20445071,Health,1
24632,17,436,"American Solar Direct",american-solar-direct,California,CA,"Los Angeles","Los Angeles",11560.3538,52086567,Energy,1
26246,18,42,"Prescient Edge",prescient-edge,Virginia,VA,McLean,"Washington DC",11497.7718,12315210,"Government Services",1
22962,19,27,"BlueSquare Resolutions",bluesquare-resolutions,Arizona,AZ,Scottsdale,Phoenix,11488.6004,46400872,"Financial Services",2
25398,20,44,"BES Design/Build",bes-designbuild,Alabama,AL,Fairhope,"Daphne-Fairhope-Foley AL",11374.9136,11819161,Engineering,1
25290,21,12,"Simpler Trading",simpler-trading,Texas,TX,Austin,Austin,10522.6415,11260000,"Financial Services",1
24803,22,790,"sweetFrog Premium Frozen Yogurt",sweetfrog-premium-frozen-yogurt,Virginia,VA,Richmond,"Richmond VA",10371.7994,34382478,"Food & Beverage",1
25925,23,17,"Base Commerce",base-commerce,Arizona,AZ,Tempe,Phoenix,10186.259,12479598,"Financial Services",1
25323,24,102,"CPSG Partners",cpsg-partners,Texas,TX,Dallas,Dallas,9531.6371,17095000,"IT Services",1
25679,25,102,MedHOK,medhok,Florida,FL,Tampa,Tampa,9109.1892,17037000,Health,1
25524,26,90,"Showroom Logic",showroom-logic,Florida,FL,Miami,Miami,8448.5785,13443409,"Advertising & Marketing",1
25360,27,27,WeVeel,weveel,Pennsylvania,PA,Morrisville,Dallas,8239.8148,9007000,"Consumer Products & Services",1
25764,28,10,PackIt,packit,California,CA,"Westlake Village","Los Angeles",7877.9544,11874148,"Consumer Products & Services",1
25317,29,8,"American Retirement Advisors",american-retirement-advisors,Arizona,AZ,Scottsdale,Phoenix,7758.1594,13876488,"Financial Services",1
26342,30,200,"HighPoint Global",highpoint-global,Indiana,IN,Indianapolis,"Indianapolis IN",7638.5408,95810719,"Business Products & Services",1
24949,31,33,AdKarma,adkarma,Missouri,MO,Columbia,"Columbia MO",7635.2397,13326503,"Advertising & Marketing",1
25188,32,176,Axtria,axtria,"New Jersey",NJ,"Berkeley Heights","New York City",7351.2959,8963909,"IT Services",1
25240,33,24,"Dolls Kill",dolls-kill,California,CA,"San Francisco","San Francisco",7055.6604,7585000,Retail,1
25357,34,140,"Centric Digital",centric-digital,"New York",NY,"New York","New York City",6898.4173,18045419,"Business Products & Services",1
25522,35,55,"Retail Capital",retail-capital,Michigan,MI,Troy,Detroit,6861.3577,7013359,"Financial Services",1
22949,36,61,"Restore Health",restore-health,Wisconsin,WI,Madison,"Madison WI",6663.1769,6821205,Health,2
25527,37,53,"OpenRoad Lending",openroad-lending,Texas,TX,"North Richland Hills",Dallas,6603.3722,8853881,"Financial Services",1
25755,38,25,"Pontchartrain Partners",pontchartrain-partners,Louisiana,LA,"New Orleans","New Orleans-Metairie-Kenner LA",6535.0538,10545091,"Government Services",1
25634,39,1,"Team Extreme Marketing International",team-extreme-marketing-international,Maryland,MD,"Chevy Chase","Washington DC",6369.1921,6772856,"Consumer Products & Services",1
25306,40,4,"Choice Energy",choice-energy,Iowa,IA,"Des Moines","Des Moines-West Des Moines IA",6020.9548,20894369,Energy,1
26117,41,24,ReviMedia,revimedia,"New York",NY,"New York","New York City",5817.1289,5963105,"Advertising & Marketing",1
26490,42,96,"SmartZip Analytics",smartzip-analytics,California,CA,Pleasanton,"San Francisco",5811.3568,11396150,Software,1
25659,43,48,"Thompson Gray",thompson-gray,Alabama,AL,Huntsville,"Huntsville AL",5752.5251,14104761,"Government Services",1
26179,44,147,"MCSG Technologies",mcsg-technologies,Oklahoma,OK,Norman,"Oklahoma City OK",5715.2859,7686703,"IT Services",1
25965,45,20,"Innovative Surveillance Solutions",innovative-surveillance-solutions,Texas,TX,Tyler,"Tyler TX",5604.7826,10247444,Security,1
25677,46,379,Nordic,nordic,Wisconsin,WI,Madison,"Madison WI",5593.0143,81410104,Health,1
25385,47,40,"Michigan Realty Solutions",michigan-realty-solutions,Michigan,MI,Richmond,Detroit,5530.8057,6178120,"Real Estate",1
25931,48,17,"Ohio Investments",ohio-investments,Ohio,OH,Enon,"Springfield OH",5507.4529,23809245,"Real Estate",1
25654,49,30,"Adore Me",adore-me,"New York",NY,"New York","New York City",5505.55,5637838,Retail,1
26146,50,35,"IQ Formulations",iq-formulations,Florida,FL,Sunrise,Miami,5486.2116,8269660,Health,1
26092,51,32,"MAX Digital",max-digital,Illinois,IL,Chicago,Chicago,5483.1298,6577541,Software,1
25699,52,50,MaxHome,maxhome,Louisiana,LA,"New Orleans","New Orleans-Metairie-Kenner LA",5438.9673,5792929,Construction,1
17948,53,1106,"Alex and Ani",alex-and-ani,"Rhode Island",RI,Cranston,"Providence-New Bedford-Fall River RI-MA",5220.9165,230109687,Retail,5
25453,54,46,Crowdtap,crowdtap,"New York",NY,"New York","New York City",5217.2043,6261593,"Advertising & Marketing",1
25107,55,30,"Compass Automation",compass-automation,Illinois,IL,Elgin,Chicago,5214.2331,5703235,Manufacturing,1
25445,56,35,"Multifamily Utility",multifamily-utility,California,CA,"San Diego","San Diego",5196.0656,5757194,"Real Estate",1
21041,57,19,"The Joint",the-joint,Arizona,AZ,Scottsdale,Phoenix,5139.4732,5958067,Health,3
26233,58,70,"Bizness Apps",bizness-apps,California,CA,"San Francisco","San Francisco",5078.5874,6178728,Software,1
25846,59,59,"EcoSense Lighting",ecosense-lighting,California,CA,"Los Angeles","Los Angeles",5059.1489,15363997,Manufacturing,1
26043,60,61,PhotoBin,photobin,California,CA,"San Diego","San Diego",5003.4376,6385268,"Consumer Products & Services",1
25914,61,44,"PMG Worldwide",pmg-worldwide,Texas,TX,"Fort Worth",Dallas,5000.4026,5764577,"Advertising & Marketing",1
21105,62,19,"Victor Securities",victor-securities,"New Jersey",NJ,Englewood,"New York City",4897.024,6494832,"Financial Services",3
24951,63,89,"eLan Technologies",elan-technologies,Texas,TX,Irving,Dallas,4863.7089,9149555,"IT Services",1
25166,64,41,"Centennial Lending Group",centennial-lending-group,Pennsylvania,PA,"Maple Glen",Philadelphia,4845.0294,166889598,"Financial Services",1
26157,65,143,"Tough Mudder",tough-mudder,"New York",NY,Brooklyn,"New York City",4737.5104,107900476,Health,1
21440,66,40,"Netcom3 Global",netcom3-global,California,CA,"Laguna Niguel","Los Angeles",4724.7797,30058088,Software,3
26204,67,3,"Gideon Services",gideon-services,Alabama,AL,Huntsville,"Huntsville AL",4723.0413,23252268,"Government Services",1
22983,68,34,Viderity,viderity,"District of Columbia",DC,Washington,"Washington DC",4722.8947,18327000,"Government Services",2
25774,69,37,Affectiva,affectiva,Massachusetts,MA,Waltham,Boston,4676.4588,5017670,Software,1
24877,70,40,AdHarmonics,adharmonics,Massachusetts,MA,Cambridge,Boston,4669.4024,45929345,"Advertising & Marketing",1
23088,71,28,"Acordis International",acordis-international,Florida,FL,Miramar,Miami,4638.7226,6000834,"IT Services",2
26510,72,40,"KRAVE Pure Foods",krave-pure-foods,California,CA,Sonoma,"Napa CA",4632.0582,16940863,"Food & Beverage",1
25018,73,175,"Main Street Hub",main-street-hub,Texas,TX,Austin,Austin,4625.3168,9157664,"Advertising & Marketing",1
26093,74,4,"First Point Power",first-point-power,"Rhode Island",RI,"East Greenwich","Providence-New Bedford-Fall River RI-MA",4355.2259,23499000,Energy,1
26181,75,64,Ethology,ethology,Arizona,AZ,Scottsdale,Phoenix,4219.4187,8815804,"Advertising & Marketing",1
22998,76,126,"Regal Wings",regal-wings,"New York",NY,Brooklyn,"New York City",4146.4844,54355000,"Travel & Hospitality",2
25843,77,23,"Solect Energy Development",solect-energy-development,Massachusetts,MA,Hopkinton,Boston,4101.3374,12477972,Energy,1
25910,78,16,"Old Pro Roofing",old-pro-roofing,Texas,TX,Burleson,Dallas,4076.4206,4897229,Construction,1
25062,79,53,"Clean Energy Experts",clean-energy-experts,California,CA,"Manhattan Beach","Los Angeles",4063.5937,6058237,"Advertising & Marketing",1
25618,80,32,LogoUp.com,logoupcom,Florida,FL,"Pompano Beach",Miami,4062.0098,8003961,Retail,1
25868,81,28,ANALYTICA,analytica,"District of Columbia",DC,Washington,"Washington DC",4056.1632,15010399,"IT Services",1
22919,82,131,Phunware,phunware,Texas,TX,Austin,Austin,4040.0382,22119065,Software,2
25510,83,39,iCracked,icracked,California,CA,"Redwood City","San Francisco",4033.2486,7315850,"Consumer Products & Services",1
25545,84,13,BuyBackWorld,buybackworld,"New York",NY,"Long Island City","New York City",4011.2131,4139786,"Consumer Products & Services",1
25518,85,49,Tahzoo,tahzoo,"District of Columbia",DC,Washington,"Washington DC",3946.3888,5693350,"Advertising & Marketing",1
24946,86,1250,"Connexion Point",connexion-point,Utah,UT,"Salt Lake City","Salt Lake City",3943.8155,18286053,Health,1
25892,87,2,"Meister Cook",meister-cook,Indiana,IN,"Fort Wayne","Fort Wayne IN",3943.004,7707138,"Business Products & Services",1
22933,88,150,TUNE,tune,Washington,WA,Seattle,Seattle,3939.4786,18904275,"Advertising & Marketing",2
25880,89,28,"Constructure Management",constructure-management,Pennsylvania,PA,Malvern,Philadelphia,3929.4614,33167746,Construction,1
25212,90,14,"Pendo Management Group",pendo-management-group,Missouri,MO,"Lee's Summit","Kansas City MO-KS",3877.8706,8471671,"Real Estate",1
25460,91,45,"Gemini Consulting & Services",gemini-consulting-services,Missouri,MO,"St. Louis","St. Louis MO-IL",3869.7686,6469651,"IT Services",1
22952,92,764,"Next Step Living",next-step-living,Massachusetts,MA,Boston,Boston,3859.6587,58009000,Energy,2
25047,93,26,FastPay,fastpay,California,CA,"Beverly Hills","Los Angeles",3824.8721,5061986,"Financial Services",1
26166,94,6,"Early Upgrade",early-upgrade,Florida,FL,Jacksonville,"Jacksonville FL",3745.689,18068816,"Consumer Products & Services",1
25745,95,90,"Yochana IT Solutions",yochana-it-solutions,Michigan,MI,"Farmington Hills",Detroit,3694.0309,5637285,"IT Services",1
25698,96,192,"American Care Partners",american-care-partners,Virginia,VA,"Falls Church","Washington DC",3656.7915,6580396,Health,1
25126,97,10,"Prepay Nation",prepay-nation,Pennsylvania,PA,Berwyn,Philadelphia,3637.1336,110914763,"Financial Services",1
25287,98,115,"PEG Bandwidth",peg-bandwidth,Texas,TX,"The Colony",Dallas,3612.7746,32895443,Telecommunications,1
26456,99,108,"Global Energy Efficiency",global-energy-efficiency,"New York",NY,Bronx,"New York City",3588.5841,12860765,Energy,1
26317,100,72,LaunchPoint,launchpoint,Illinois,IL,Itasca,Chicago,3544.2164,12899943,Health,1
24794,101,7,Equipatron,equipatron,Wisconsin,WI,Mequon,"Milwaukee-Waukesha-West Allis WI",3543.1,5284863,Retail,1
25791,102,12,GovSmart,govsmart,Virginia,VA,Charlottesville,"Charlottesville VA",3532.3775,25433653,"Computer Hardware",1
26531,103,90,"The Clymb",the-clymb,Oregon,OR,Portland,"Portland OR",3531.5493,64460000,Retail,1
26329,104,380,"Alliance Health",alliance-health,Utah,UT,"Salt Lake City","Salt Lake City",3490.2076,85596581,Health,1
26379,105,100,Inkling,inkling,California,CA,"San Francisco","San Francisco",3443.0435,8149000,Software,1
24947,106,80,"Patriot Group International",patriot-group-international,Virginia,VA,Warrenton,"Culpeper VA",3401.9117,24073472,"Government Services",1
25461,107,65,Insureon,insureon,Illinois,IL,Chicago,Chicago,3357.8136,11844049,Insurance,1
23215,108,146,RevLocal,revlocal,Ohio,OH,Granville,"Columbus OH",3341.7125,7268587,"Advertising & Marketing",2
26392,109,37,"Apex Fuels",apex-fuels,California,CA,Murrieta,"Riverside-San Bernardino-Ontario CA",3323.5318,134567633,Energy,1
25606,110,200,Multicoreware,multicoreware,California,CA,Sunnyvale,"San Jose",3322.105,7686082,Software,1
26420,111,87,MobileHelp,mobilehelp,Florida,FL,"Boca Raton",Miami,3304.8214,18661656,Health,1
26464,112,12,Ataraxis,ataraxis,Idaho,ID,Boise,"Boise City-Nampa ID",3277.519,40765844,"Human Resources",1
25241,113,15,"Fortress Gold Group",fortress-gold-group,California,CA,"Sherman Oaks","Los Angeles",3257.9707,9809304,"Financial Services",1
23197,114,73,AdColony,adcolony,California,CA,"Los Angeles","Los Angeles",3236.4728,52783000,"Advertising & Marketing",2
26395,115,87,"Integral Ad Science",integral-ad-science,"New York",NY,"New York","New York City",3231.6852,23442470,"Advertising & Marketing",1
23076,116,18,Technomax,technomax,"New Jersey",NJ,"West Windsor","Trenton-Ewing NJ",3225.0636,4002379,"IT Services",2
25855,117,458,hCentive,hcentive,Virginia,VA,Reston,"Washington DC",3214.4606,26493445,Health,1
22903,118,14,"Intelligent Audit",intelligent-audit,"New Jersey",NJ,"Rochelle Park",Unknown,3122.0588,318842114,"Logistics & Transportation",2
26332,119,60,"SimpliSafe Home Security",simplisafe-home-security,Massachusetts,MA,Cambridge,Boston,3075.8406,38454825,Security,1
25436,120,43,"Boxman Studios",boxman-studios,"North Carolina",NC,Charlotte,Charlotte,3074.0826,4322910,"Business Products & Services",1
26277,121,30,SeatGeek,seatgeek,"New York",NY,"New York","New York City",3039.1304,12274000,"Consumer Products & Services",1
24847,122,23,Smashwords,smashwords,California,CA,"Los Gatos","San Jose",3018.5723,22037828,Media,1
21756,123,18,Securityhunter,securityhunter,Maryland,MD,Baltimore,Baltimore,2998.3413,35931650,"Government Services",3
21024,124,74,VRx,vrx,Utah,UT,"Salt Lake City","Salt Lake City",2987.2957,89554237,Health,3
25425,125,42,SmackTom.com,smacktomcom,Florida,FL,Miami,Miami,2963.7255,3125000,Retail,1
25034,126,10,"Virtual Fleet Supervisor",virtual-fleet-supervisor,Florida,FL,Oviedo,"Orlando FL",2948.8362,3526101,Software,1
25283,127,262,CareCloud,carecloud,Florida,FL,Miami,Miami,2939.6153,10455000,Health,1
24789,128,64,Fueled,fueled,"New York",NY,"New York","New York City",2916.7442,6486000,"Advertising & Marketing",1
26484,129,14,"Bob's Watches",bobs-watches,California,CA,Westminster,"Los Angeles",2861.191,11101120,Retail,1
24852,130,6,"CPA Trend",cpa-trend,"New York",NY,"Howard Beach","New York City",2842.941,5826876,"Advertising & Marketing",1
25054,131,17,Jobs2Careers,jobs2careers,Texas,TX,Austin,Austin,2829.7514,22359716,"Human Resources",1
20998,132,200,"29 Prime",29-prime,California,CA,Irvine,"Los Angeles",2790.9199,20289054,"Advertising & Marketing",3
21178,133,180,Prolim,prolim,Michigan,MI,"Farmington Hills",Detroit,2756.9034,5129970,"IT Services",2
24677,134,867,"Loyal Source Government Services",loyal-source-government-services,Florida,FL,Orlando,"Orlando FL",2753.5176,55980536,"Government Services",1
23162,135,24,Marketsmith,marketsmith,"New Jersey",NJ,Parsippany,"New York City",2752.5555,72908666,"Advertising & Marketing",2
25279,136,18,"Project Management Academy",project-management-academy,Indiana,IN,"West Lafayette",Unknown,2752.4901,8094996,Education,1
24932,137,25,"Flying Cork Media",flying-cork-media,Pennsylvania,PA,Pittsburgh,"Pittsburgh PA",2745.4166,7502709,"Advertising & Marketing",1
24888,138,160,"Motivity Labs",motivity-labs,Texas,TX,Irving,Dallas,2716.0018,3225899,"IT Services",1
26263,139,232,Twilio,twilio,California,CA,"San Francisco","San Francisco",2710.8696,51720000,Telecommunications,1
25095,140,20,"Signature Closers",signature-closers,Ohio,OH,"Upper Arlington","Columbus OH",2709.3881,3843580,"Real Estate",1
25749,141,81,PureCars,purecars,"South Carolina",SC,Charleston,"Charleston-North Charleston SC",2689.9672,8725985,"Advertising & Marketing",1
25236,142,96,"The Cambridge Institute of International Education",the-cambridge-institute-of-international-education,Massachusetts,MA,Waltham,Boston,2683.3172,9784000,Education,1
25237,143,53,Market6,market6,Illinois,IL,Deerfield,Chicago,2677.1957,15085838,Software,1
25594,144,53,LiveRamp,liveramp,California,CA,"San Francisco","San Francisco",2665.2479,21040412,"Advertising & Marketing",1
25620,145,160,MyClean,myclean,"New York",NY,"New York","New York City",2646.4033,4399793,"Consumer Products & Services",1
26220,146,35,PresenceLearning,presencelearning,California,CA,"San Francisco","San Francisco",2634.2593,5906000,Education,1
26517,147,140,"Residential Capital Management",residential-capital-management,Georgia,GA,Atlanta,Atlanta,2626.018,30167124,"Real Estate",1
25293,148,14,"Total Technology Solutions Group",total-technology-solutions-group,Illinois,IL,"St. Charles",Chicago,2608.0908,3115496,"Business Products & Services",1
25025,149,98,"Buy PD",buy-pd,Utah,UT,"American Fork","Provo-Orem UT",2606.3465,79837059,"Real Estate",1
22898,150,120,"Goal Zero",goal-zero,Utah,UT,Bluffdale,"Salt Lake City",2598.7288,34249000,"Consumer Products & Services",2
22864,151,89,"Advocate Merchant Solutions",advocate-merchant-solutions,Indiana,IN,Fishers,"Indianapolis IN",2573.062,4531348,"Financial Services",2
20327,152,2200,"Sky Zone Indoor Trampoline Park",sky-zone-indoor-trampoline-park,California,CA,"Los Angeles","Los Angeles",2571.0587,88183962,"Consumer Products & Services",4
26205,153,11,"Avenue Link",avenue-link,Kansas,KS,"Overland PArk","Kansas City MO-KS",2564.509,6360103,"Advertising & Marketing",1
25975,154,12,"Incredible Supply & Logistics",incredible-supply-logistics,Virginia,VA,"Virginia Beach","Virginia Beach-Norfolk-Newport News VA-NC",2550.7143,7422000,"Government Services",1
26126,155,14,ReSell,resell,Florida,FL,Maitland,"Orlando FL",2545.6932,4728621,"Business Products & Services",1
25004,156,29,"Legion Logistics",legion-logistics,Kentucky,KY,Florence,Cincinnati,2545.2064,15115027,"Logistics & Transportation",1
25205,157,11,GrayPay,graypay,California,CA,Encino,"Los Angeles",2539.989,2981762,"Financial Services",1
26496,158,1,"Urban Investment Group",urban-investment-group,"District of Columbia",DC,Washington,"Washington DC",2526.0778,4822398,"Real Estate",1
25206,159,12,"SPHERE Technology Solutions",sphere-technology-solutions,"New Jersey",NJ,Hoboken,"New York City",2524.0876,3595000,Security,1
26135,160,64,"Bai Brands",bai-brands,"New Jersey",NJ,Hamilton,"Trenton-Ewing NJ",2521.6684,17139891,"Food & Beverage",1
26268,161,15,RocketDrop,rocketdrop,"New Hampshire",NH,Salem,Boston,2518.6981,72626345,"Business Products & Services",1
21880,162,24,"ECHO Health",echo-health,Ohio,OH,Westlake,Cleveland,2509.1757,46984261,Health,3
25153,163,75,"Marathon TS",marathon-ts,Virginia,VA,Kilmarnock,Unknown,2507.7517,6821409,"Government Services",1
23033,164,8,AudioMicro,audiomicro,California,CA,"Sherman Oaks","Los Angeles",2495.6297,5426086,Media,2
25024,165,6,"LED Supply",led-supply,Colorado,CO,Lakewood,Denver,2474.0559,2877743,"Business Products & Services",1
26487,166,6,"LeGault Homes",legault-homes,Virginia,VA,"Glen Allen","Richmond VA",2455.075,7660396,"Real Estate",1
25384,167,9,"Forte International Tax",forte-international-tax,Illinois,IL,Evanston,Chicago,2447.3722,3475711,"Financial Services",1
25488,168,31,"Paradigm Mechanical",paradigm-mechanical,California,CA,"Lemon Grove","San Diego",2439.5443,5250000,Construction,1
22992,169,45,"Finance Store",finance-store,California,CA,"Santa Ana","Los Angeles",2436.3022,4590707,"Financial Services",2
25512,170,27,"Pure Incubation",pure-incubation,Massachusetts,MA,Topsfield,Boston,2427.7792,4696917,"Advertising & Marketing",1
25313,171,10,"Kohana Coffee",kohana-coffee,Texas,TX,Austin,Austin,2416.7762,2825786,"Food & Beverage",1
26221,172,107,Ensighten,ensighten,California,CA,Cupertino,"San Jose",2415.8055,8277000,"Advertising & Marketing",1
26167,173,123,"Pathway Genomics",pathway-genomics,California,CA,"San Diego","San Diego",2415.5285,14426053,Health,1
24957,174,325,CenseoHealth,censeohealth,Texas,TX,Dallas,Dallas,2406.9499,117230240,Health,1
26180,175,270,3A/WorldWide,3aworldwide,Florida,FL,Miami,Miami,2402.7683,57568000,"Advertising & Marketing",1
25374,176,90,180Fusion,180fusion,California,CA,"Los Angeles","Los Angeles",2379.1819,6662008,"Advertising & Marketing",1
25065,177,47,Kamis,kamis,Maryland,MD,Gaithersburg,"Washington DC",2368.9874,3058705,"IT Services",1
26239,178,35,"Apex Controls",apex-controls,Georgia,GA,McDonough,Atlanta,2360.0708,7789273,Energy,1
25141,179,16,InkSoft,inksoft,"New Mexico",NM,Albuquerque,"Albuquerque NM",2347.731,2488706,Software,1
25603,180,19,"Futurewave Systems",futurewave-systems,Georgia,GA,Atlanta,Atlanta,2342.899,2768000,"IT Services",1
25765,181,20,"6 Pack Fitness",6-pack-fitness,California,CA,"San Francisco","San Francisco",2336.4112,6310305,Retail,1
26546,182,10,"Genzum Life Sciences",genzum-life-sciences,California,CA,"Los Angeles","Los Angeles",2333.3009,8561253,Health,1
24923,183,247,ProctorU,proctoru,California,CA,Livermore,"San Francisco",2312.1435,6435816,Education,1
26360,184,19,"Dakenna Development",dakenna-development,Florida,FL,Jacksonville,"Jacksonville FL",2302.5208,8270918,Construction,1
25181,185,68,Duda,duda,California,CA,"Palo Alto","San Jose",2299.954,5532830,Software,1
25403,186,35,Holganix,holganix,Pennsylvania,PA,"Glen Mills",Philadelphia,2291.3554,4306568,"Environmental Services",1
25128,187,15,"NITS Solutions",nits-solutions,Michigan,MI,Novi,Detroit,2291.3176,2775411,"IT Services",1
25869,188,18,"Paramount Lodging Advisors",paramount-lodging-advisors,Illinois,IL,Chicago,Unknown,2288.3653,2465605,"Real Estate",1
25783,189,35,EmazingLights,emazinglights,California,CA,Anaheim,"Los Angeles",2281.335,5842010,Retail,1
26528,190,35,"Level Interactive",level-interactive,Pennsylvania,PA,Pittsburgh,"Pittsburgh PA",2258.7014,11958616,"Advertising & Marketing",1
26255,191,75,shopkick,shopkick,California,CA,"Redwood City","San Francisco",2250.0409,26319118,Retail,1
25486,192,129,TekWissen,tekwissen,Michigan,MI,"Ann Arbor","Ann Arbor MI",2236.1753,7802802,"IT Services",1
25501,193,15,VPCinnovations,vpcinnovations,Wisconsin,WI,"Mount Pleasant",Chicago,2234.3619,5390952,"Computer Hardware",1
25433,194,42,"Clean Energy Collective",clean-energy-collective,Colorado,CO,Boulder,"Boulder CO",2216.9118,9453000,Energy,1
26030,195,13,"Silver Bullet Construction",silver-bullet-construction,Texas,TX,"Dalworthington Garden",Dallas,2215.5963,2524000,Construction,1
26326,196,48,"Aegis Corps",aegis-corps,Virginia,VA,Chantilly,"Washington DC",2208.3868,2900488,"Government Services",1
22899,197,300,uBreakiFix,ubreakifix,Florida,FL,Orlando,"Orlando FL",2188.8349,26472870,Retail,2
25037,198,302,Culture.Service.Growth.,cultureservicegrowth,Texas,TX,"San Antonio","San Antonio TX",2182.0898,7993065,"Business Products & Services",1
21023,199,72,CardCash.com,cardcashcom,"New Jersey",NJ,Brick,"New York City",2181.7178,55788000,"Consumer Products & Services",3
26083,200,450,"Protein Bar",protein-bar,Illinois,IL,Chicago,Chicago,2181.6917,14211083,"Food & Beverage",1
25722,201,45,"Metis Solutions",metis-solutions,Virginia,VA,Alexandria,"Washington DC",2170.6344,8686766,"Government Services",1
25130,202,17,"Title Boxing Club",title-boxing-club,Kansas,KS,"Overland Park","Kansas City MO-KS",2168.421,34252000,Health,1
23061,203,52,"VETS Etc.",vets-etc,California,CA,Seaside,"Salinas CA",2162.0323,6480926,"IT Services",2
23274,204,32,LocalResponse,localresponse,"New York",NY,"New York","New York City",2152.8937,9565336,"Advertising & Marketing",2
25498,205,36,Tongal,tongal,California,CA,"Santa Monica","Los Angeles",2144.0473,8417085,"Advertising & Marketing",1
23044,206,84,"Novisync Solutions",novisync-solutions,"New York",NY,Fishkill,"Poughkeepsie-Newburgh-Middletown NY",2143.7949,8517670,"IT Services",2
26057,207,40,"Tax Guard",tax-guard,Colorado,CO,Boulder,"Boulder CO",2140.5432,4354787,"Financial Services",1
25899,208,12,"Nexgen Property Solutions",nexgen-property-solutions,Texas,TX,Laredo,"Laredo TX",2135.5987,5378001,"Financial Services",1
25565,209,120,PerformTel,performtel,Minnesota,MN,Ramsey,Minneapolis,2120.61,2273616,"Business Products & Services",1
23172,210,25,"R.J. Allen & Associates",rj-allen-associates,Mississippi,MS,Oxford,"Oxford MS",2117.7132,26199465,Construction,2
24913,211,6,"Splash and Dash for Dogs International",splash-and-dash-for-dogs-international,Florida,FL,"St. Petersburg",Tampa,2117.7004,2291195,"Consumer Products & Services",1
25949,212,17,"ePremium Insurance",epremium-insurance,Ohio,OH,Mason,Cincinnati,2109.317,3795474,Insurance,1
22916,213,15,"McAfee Institute",mcafee-institute,Illinois,IL,Peoria,"Peoria IL",2097.07,39571912,Education,2
25983,214,7,IDsecurityonline.com,idsecurityonlinecom,"New York",NY,"New York","New York City",2093.0319,4898356,Security,1
26595,215,25,Wren,wren,California,CA,"Los Angeles","Los Angeles",2092.1892,5154056,Retail,1
24898,216,16,"Newmind Group",newmind-group,Michigan,MI,Kalamazoo,"Kalamazoo-Portage MI",2065.3678,15469496,"IT Services",1
26306,217,43,"Obsidian Analysis",obsidian-analysis,"District of Columbia",DC,Washington,"Washington DC",2061.3142,9105768,"Government Services",1
24959,218,10,"Universal Synaptics",universal-synaptics,Utah,UT,Roy,"Ogden-Clearfield UT",2042.1898,2149259,"Government Services",1
26587,219,13,"Global Commerce and Services",global-commerce-and-services,Louisiana,LA,Harvey,"New Orleans-Metairie-Kenner LA",2040.9645,3521801,"Government Services",1
26448,220,42,"Stoneside Blinds & Shades",stoneside-blinds-shades,Colorado,CO,Denver,Denver,2040.0212,4893244,"Consumer Products & Services",1
23098,221,35,"Blue Star Tec",blue-star-tec,Illinois,IL,Bloomingdale,Chicago,2033.014,3869970,"IT Services",2
25143,222,22,Loqate,loqate,California,CA,"San Mateo","San Francisco",2025.7586,4464093,Software,1
25660,223,155,PresPro,prespro,"North Carolina",NC,Harrisburg,Charlotte,2011.857,3539958,Construction,1
24646,224,59,PcCareSupport,pccaresupport,Utah,UT,Provo,"Provo-Orem UT",2001.4546,2364977,"IT Services",1
